   l               b                  Area
   334.0652089     1.9608219          0.0000
   333.5891221     1.3078370          0.0000
   333.7087610     1.1374372          0.0000
   334.0358388     1.4649269          0.0000
   333.8727265     1.2416131          0.0000
   334.1222955     1.9213098          0.0000
   334.1672864     1.9273056          0.0000
   334.4676013     2.1651467          0.0000
   334.4875531     2.1741949          0.0000
   334.3097355     1.9656104          0.0000
   334.3379193     1.9698989          0.0000
   334.6147228     2.2062771          0.0000
   334.6789128     2.2191196          0.0000
   334.2876929     1.7919461          0.0000
   334.7735780     2.1905439          0.0000
   334.7637711     2.1568838          0.0000
   334.2949967     1.5952744          0.0000
   334.3363112     1.5502364          0.0000
   334.6618049     1.8824373          0.0000
   334.7149970     1.9346831          0.0000
   334.6486575     1.8082477          0.0000
   334.6071465     1.6451431          0.0000
   335.0738629     2.0791785          0.0000
   334.3342530     1.3114290          0.0000
   334.8296727     1.8107073          0.0000
   334.3896056     1.3284146          0.0000
   335.1971489     2.1061998          0.0000
   335.0795689     1.8754907          0.0000
   335.2394280     1.9995951          0.0000
   335.2759134     2.0170239          0.0000
   335.0593944     1.7837579          0.0000
   334.7238344     1.4072673          0.0000
   334.9890428     1.6626210          0.0000
   334.5409501     1.1713344          0.0000
   335.5799189     2.1337133          0.0000
   334.8467432     1.3927765          0.0000
   335.2984850     1.7976285          0.0000
   334.9473871     1.3415141          0.0000
   335.1026141     1.4951597          0.0000
   335.4950066     1.8806962          0.0000
   334.9711803     1.3504634          0.0000
   335.2323273     1.6047957          0.0000
   335.0831610     1.3568871         40.6394
   335.4856905     1.7554749          0.0000
   335.1836861     1.4429689          0.0000
   335.0082444     1.2397831          0.0000
   335.0797573     1.2741568         26.3999
   335.0682880     1.2626564          0.0000
   335.3346792     1.5245768         39.3487
   335.1613277     1.3284384         31.0520
   335.3755184     1.5402024          0.0000
   335.2218064     1.2997570          0.0000
   335.3569229     1.4299874          0.0000
   335.5740726     1.6301456          0.0000
   335.4240899     1.4745276         27.7958
   335.4443621     1.4439192         42.7246
   335.5775815     1.5339024          0.0000
   335.5139142     1.3173791          0.0000
   335.6150337     2.1910737          0.0000
   335.7037689     2.2218072          0.0000
   335.5940910     2.0080831          0.0000
   335.8111055     2.2125300          0.0000
   335.5929404     1.9515367         42.1819
   335.6017673     1.8770028          0.0000
   335.9051925     2.1184779          0.0000
   335.9205753     2.1205123          0.0000
   335.9578694     2.1093264          0.0000
   335.8297146     1.9495960          0.0000
   335.7161899     1.7762935          0.0000
   335.8773690     1.9002932          0.0000
   335.6900228     1.7026276          0.0000
   335.8809681     1.8543127          0.0000
   336.1558273     2.0940657          0.0000
   335.7142925     1.6349789          0.0000
   336.3162867     2.2197961          0.0000
   336.2094493     2.1125098          0.0000
   335.8476278     1.7226324          0.0000
   335.6031814     1.4430893          0.0000
   336.3920659     2.2181288          0.0000
   336.3911966     2.1894666         29.4723
   336.4359276     2.1125534          0.0000
   336.5126986     2.1298238          0.0000
   336.1156260     1.7013868          0.0000
   336.0752059     1.6417557          0.0000
   336.2448538     1.8071017          0.0000
   336.2329728     1.7753590          0.0000
   336.1330815     1.6662060         41.8562
   336.5242297     2.0451347          0.0000
   335.9343580     1.4195841          0.0000
   336.3497729     1.8142616          0.0000
   335.8514801     1.3080512          0.0000
   336.6064470     2.0398404          0.0000
   336.6234696     2.0240355         42.2150
   336.2749321     1.6213931          0.0000
   336.6534589     1.9808362          0.0000
   336.2880581     1.5744989          0.0000
   335.9165601     1.1803012          0.0000
   336.1774070     1.4092452          0.0000
   336.6490308     1.8345652          0.0000
   336.5035454     1.6819792          0.0000
   336.9009952     2.0656546          0.0000
   336.0919845     1.2304742          0.0000
   336.2903591     1.3818637          0.0000
   336.7346930     1.7909437          0.0000
   336.6058581     1.6531795          0.0000
   336.1434387     1.1886803          0.0000
   336.4773585     1.4338124          0.0000
   336.7420348     1.4531979          0.0000
   336.9375141     1.6150306          0.0000
   336.8607859     1.5245842          0.0000
   336.7847875     1.4515703         38.9194
   336.6917476     1.3141425          0.0000
   336.6289275     1.1678862          0.0000
   336.8894556     1.3761807          0.0000
   336.8677476     1.3082325          0.0000
   336.8252460     1.2191169         32.2247
   336.8422702     1.2216584         39.8951
   336.8319494     1.1668327          0.0000
   337.0996998     2.1886128          0.0000
   337.2039088     2.1115872          0.0000
   337.1726706     1.9539374          0.0000
   337.0861316     1.7980375          0.0000
   337.2405775     1.8832373          0.0000
   337.4408881     1.9342129          0.0000
   337.7423622     2.2080673          0.0000
   337.7193430     2.1116392          0.0000
   337.3866078     1.7650073          0.0000
   337.8868665     2.2032389          0.0000
   337.6936841     2.0029672          0.0000
   337.5917195     1.8978437          0.0000
   337.1785754     1.4936472          0.0000
   337.2008455     1.4915896         23.0239
   337.2867918     1.5463041          0.0000
   337.4941187     1.7421797          0.0000
   337.7514987     1.9674613          0.0000
   337.2865463     1.5268987         16.2074
   337.4017171     1.6312567          0.0000
   337.1023269     1.3409995          0.0000
   338.0094961     2.1607868          0.0000
   337.2108848     1.3992165          0.0000
   338.0910557     2.2175242          0.0000
   337.3971962     1.5540870          0.0000
   337.3327652     1.4739484          0.0000
   338.0014590     2.0632027          0.0000
   337.5416149     1.6247169          0.0000
   338.1543897     2.1969517          0.0000
   337.7985292     1.8527972          0.0000
   337.2011096     1.2828811          0.0000
   337.1428999     1.1257562          0.0000
   337.6913841     1.6313043          0.0000
   337.5701756     1.4931462          0.0000
   337.5333759     1.4306827          0.0000
   338.1224731     1.9678829          0.0000
   338.4105980     2.2166713          0.0000
   338.1256231     1.9441921          0.0000
   338.2636816     1.9527503          0.0000
   338.1418820     1.7677010          0.0000
   338.4481281     2.0512792          0.0000
   338.3275621     1.8841094         21.3189
   338.2683303     1.8178729          0.0000
   338.1249782     1.6831527          0.0000
   338.3719113     1.8907033          0.0000
   338.3185937     1.8168059         41.0832
   337.8335145     1.2740816          0.0000
   338.3017185     1.7005254          0.0000
   337.8958143     1.2660996          0.0000
   338.0632458     1.3698429          0.0000
   338.1152928     1.3970038          0.0000
   337.9778456     1.2483213          0.0000
   338.3633845     1.5681042          0.0000
   338.2113466     1.3965113          0.0000
   338.4189981     1.5358119          0.0000
   338.5712372     2.1218895          0.0000
   338.8175647     2.1723482          0.0000
   338.5550145     1.7256888          0.0000
   338.6242608     1.7861491          0.0000
   338.7872163     1.9063405          0.0000
   339.0480358     2.1441565          0.0000
   339.0331322     2.1077006          0.0000
   338.9735709     1.9552443          0.0000
   338.8905386     1.8580689          0.0000
   338.9973881     1.9442703         13.9073
   339.1222316     2.0573000          0.0000
   339.0090208     1.9315201          7.3244
   339.0171958     1.9002451         18.2636
   339.0516776     1.9125137         29.1693
   339.0623117     1.8701372         12.0704
   338.9654714     1.7737948          0.0000
   338.8660768     1.6694567          0.0000
   339.0773884     1.8614919          0.0000
   338.6588807     1.4532077          0.0000
   338.5728033     1.3691703          0.0000
   339.4219424     2.1406729          0.0000
   339.3054049     1.9830972          0.0000
   339.0759566     1.7076100          0.0000
   338.9586813     1.5794333          0.0000
   339.3399763     1.8544409          0.0000
   339.2256561     1.7477850          0.0000
   338.9072512     1.4585475          0.0000
   338.6983985     1.2496158          0.0000
   339.5552631     2.0080220          0.0000
   339.5597759     1.9992556         41.8960
   339.6454250     1.9724869          0.0000
   339.5433862     1.7979702          0.0000
   339.8546760     2.0732219          0.0000
   339.6275576     1.8625642          0.0000
   339.5178466     1.7580716         32.7270
   339.9657917     2.1408256          0.0000
   339.5117951     1.7032634          0.0000
   339.5517187     1.7266046         23.1159
   339.3780244     1.5658351          0.0000
   339.5489704     1.6739872          0.0000
   339.9306445     1.9635455          0.0000
   339.7779462     1.7823171          0.0000
   339.6687994     1.6655023          0.0000
   339.6162611     1.5365738          0.0000
   339.6735287     1.4740756          0.0000
   339.8951360     1.6662507          0.0000
   339.9576980     1.2096325          0.0000
   340.0184377     2.0806610          0.0000
   340.1515464     2.0044796          0.0000
   340.0710424     1.8998390         41.5879
   340.3178124     2.1192151          0.0000
